modelo,linguagem,slug,id_questao,categoria_declarada,categoria_calculada,categoria_ok,status,aceito,tempo_ms,memoria_mb,submission_id,ground_truth
meta-llama_llama-4-maverick-17b-128e-instruct,Java,account-balance-after-rounded-purchase,2806,plausible,invalid,False,Compile Error,False,,,1784573519,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,account-balance-after-rounded-purchase,2806,actual_correct,invalid,False,Runtime Error,False,,,1784573654,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,account-balance-after-rounded-purchase,2806,actual_correct,actual_correct,True,Accepted,True,0,7.7,1784573785,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,account-balance-after-rounded-purchase,2806,actual_correct,actual_correct,True,Accepted,True,0,40.2,1784573926,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,account-balance-after-rounded-purchase,2806,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784574071,False
moonshotai_kimi-k2-instruct,C++,account-balance-after-rounded-purchase,2806,actual_correct,actual_correct,True,Accepted,True,0,7.8,1784574207,False
moonshotai_kimi-k2-instruct,Java,account-balance-after-rounded-purchase,2806,actual_correct,actual_correct,True,Accepted,True,0,40.3,1784574333,False
moonshotai_kimi-k2-instruct,Python3,account-balance-after-rounded-purchase,2806,actual_correct,actual_correct,True,Accepted,True,0,17.9,1784574470,False
qwen_qwen3-32b,C++,account-balance-after-rounded-purchase,2806,actual_correct,actual_correct,True,Accepted,True,0,7.7,1784574647,False
qwen_qwen3-32b,Java,account-balance-after-rounded-purchase,2806,actual_correct,actual_correct,True,Accepted,True,0,40.5,1784574782,False
qwen_qwen3-32b,Python3,account-balance-after-rounded-purchase,2806,actual_correct,actual_correct,True,Accepted,True,0,17.8,1784574918,False
allam-2-7b,C++,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784575060,False
allam-2-7b,Java,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784575210,False
allam-2-7b,Python3,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,invalid,False,Runtime Error,False,,,1784575350,False
deepseek-r1-distill-llama-70b,C++,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,actual_correct,True,Accepted,True,4,17.1,1784575524,False
deepseek-r1-distill-llama-70b,Java,make-string-a-subsequence-using-cyclic-increments,2825,plausible,actual_correct,False,Accepted,True,135,77.5,1784575672,False
gemma2-9b-it,C++,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784575822,False
gemma2-9b-it,Java,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784575968,False
gemma2-9b-it,Python3,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,invalid,False,Runtime Error,False,,,1784576099,False
llama-3.1-8b-instant,C++,make-string-a-subsequence-using-cyclic-increments,2825,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784576225,False
llama-3.1-8b-instant,Java,make-string-a-subsequence-using-cyclic-increments,2825,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784576362,False
llama-3.1-8b-instant,Python3,make-string-a-subsequence-using-cyclic-increments,2825,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784576526,False
llama-3.3-70b-versatile,C++,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784576678,False
llama-3.3-70b-versatile,Java,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784576941,False
llama3-70b-8192,C++,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784577207,False
llama3-70b-8192,Java,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784577348,False
llama3-70b-8192,Python3,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784577496,False
llama3-8b-8192,C++,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784577642,False
llama3-8b-8192,Java,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784577901,False
llama3-8b-8192,Python3,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784578132,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,make-string-a-subsequence-using-cyclic-increments,2825,plausible,actual_correct,False,Accepted,True,0,17.1,1784578269,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,make-string-a-subsequence-using-cyclic-increments,2825,plausible,invalid,False,Compile Error,False,,,1784578420,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784578571,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784578726,False
moonshotai_kimi-k2-instruct,C++,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,actual_correct,True,Accepted,True,0,17.0,1784578879,False
moonshotai_kimi-k2-instruct,Java,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,actual_correct,True,Accepted,True,6,45.7,1784579008,False
qwen_qwen3-32b,C++,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,actual_correct,True,Accepted,True,4,17.1,1784579126,False
qwen_qwen3-32b,Java,make-string-a-subsequence-using-cyclic-increments,2825,actual_correct,actual_correct,True,Accepted,True,5,45.8,1784579260,False
allam-2-7b,C++,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,invalid,False,Compile Error,False,,,1784579426,False
allam-2-7b,Java,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,invalid,False,Compile Error,False,,,1784579569,False
allam-2-7b,Python3,maximum-value-of-an-ordered-triplet-i,2873,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784579726,False
deepseek-r1-distill-llama-70b,C++,maximum-value-of-an-ordered-triplet-i,2873,plausible,invalid,False,Compile Error,False,,,1784579869,False
deepseek-r1-distill-llama-70b,Java,maximum-value-of-an-ordered-triplet-i,2873,plausible,actual_correct,False,Accepted,True,1,42.2,1784580029,False
deepseek-r1-distill-llama-70b,Python3,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,invalid,False,Runtime Error,False,,,1784580197,False
gemma2-9b-it,C++,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,invalid,False,Compile Error,False,,,1784580363,False
gemma2-9b-it,Java,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,actual_correct,True,Accepted,True,3,41.9,1784580535,False
gemma2-9b-it,Python3,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,invalid,False,Runtime Error,False,,,1784580687,False
llama-3.1-8b-instant,C++,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784580837,False
llama-3.1-8b-instant,Java,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784580998,False
llama-3.3-70b-versatile,C++,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,invalid,False,Runtime Error,False,,,1784581154,False
llama-3.3-70b-versatile,Java,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,actual_correct,True,Accepted,True,3,42.2,1784581304,False
llama3-70b-8192,C++,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784581464,False
llama3-70b-8192,Java,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784581587,False
llama3-70b-8192,Python3,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784581704,False
llama3-8b-8192,C++,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,actual_correct,True,Accepted,True,3,21.6,1784581863,False
llama3-8b-8192,Java,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784582050,False
llama3-8b-8192,Python3,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784582203,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,maximum-value-of-an-ordered-triplet-i,2873,plausible,actual_correct,False,Accepted,True,0,22.8,1784582354,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,maximum-value-of-an-ordered-triplet-i,2873,plausible,invalid,False,Compile Error,False,,,1784582493,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,actual_correct,True,Accepted,True,0,21.8,1784582635,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784582779,False
moonshotai_kimi-k2-instruct,C++,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,actual_correct,True,Accepted,True,0,21.7,1784582941,False
moonshotai_kimi-k2-instruct,Java,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,actual_correct,True,Accepted,True,2,42.2,1784583082,False
moonshotai_kimi-k2-instruct,Python3,maximum-value-of-an-ordered-triplet-i,2873,actual_correct,actual_correct,True,Accepted,True,118,17.7,1784583213,False
qwen_qwen3-32b,Java,maximum-value-of-an-ordered-triplet-i,2873,plausible,invalid,False,Compile Error,False,,,1784583356,False
qwen_qwen3-32b,Python3,maximum-value-of-an-ordered-triplet-i,2873,plausible,invalid,False,Runtime Error,False,,,1784583488,False
allam-2-7b,C++,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784583632,False
allam-2-7b,Java,minimum-changes-to-make-k-semi-palindromes,2911,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784583763,False
allam-2-7b,Python3,minimum-changes-to-make-k-semi-palindromes,2911,plausible,invalid,False,Runtime Error,False,,,1784583880,False
deepseek-r1-distill-llama-70b,C++,minimum-changes-to-make-k-semi-palindromes,2911,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784584010,False
deepseek-r1-distill-llama-70b,Java,minimum-changes-to-make-k-semi-palindromes,2911,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784584151,False
deepseek-r1-distill-llama-70b,Python3,minimum-changes-to-make-k-semi-palindromes,2911,plausible,actual_correct,False,Accepted,True,5328,18.4,1784584275,False
gemma2-9b-it,C++,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784676159,False
gemma2-9b-it,Java,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784676246,False
gemma2-9b-it,Python3,minimum-changes-to-make-k-semi-palindromes,2911,plausible,invalid,False,Runtime Error,False,,,1784676328,False
llama-3.1-8b-instant,C++,minimum-changes-to-make-k-semi-palindromes,2911,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784676405,False
llama-3.1-8b-instant,Java,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,invalid,False,Runtime Error,False,,,1784676490,False
llama-3.1-8b-instant,Python3,minimum-changes-to-make-k-semi-palindromes,2911,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784676568,False
llama-3.3-70b-versatile,C++,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,invalid,False,Runtime Error,False,,,1784676640,False
llama-3.3-70b-versatile,Java,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784676711,False
llama-3.3-70b-versatile,Python3,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,invalid,False,Runtime Error,False,,,1784676802,False
llama3-70b-8192,C++,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784676885,False
llama3-70b-8192,Java,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784676960,False
llama3-70b-8192,Python3,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784677045,False
llama3-8b-8192,C++,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,invalid,False,Compile Error,False,,,1784677131,False
llama3-8b-8192,Java,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784677210,False
llama3-8b-8192,Python3,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784677296,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,minimum-changes-to-make-k-semi-palindromes,2911,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784677375,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,minimum-changes-to-make-k-semi-palindromes,2911,plausible,invalid,False,Runtime Error,False,,,1784677457,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,invalid,False,Runtime Error,False,,,1784677537,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784677618,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784677719,False
moonshotai_kimi-k2-instruct,C++,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784677891,False
moonshotai_kimi-k2-instruct,Java,minimum-changes-to-make-k-semi-palindromes,2911,actual_correct,invalid,False,Runtime Error,False,,,1784677967,False
qwen_qwen3-32b,Python3,minimum-changes-to-make-k-semi-palindromes,2911,plausible,invalid,False,Runtime Error,False,,,1784678057,False
allam-2-7b,C++,make-three-strings-equal,2937,actual_correct,invalid,False,Compile Error,False,,,1784678153,False
allam-2-7b,Java,make-three-strings-equal,2937,actual_correct,invalid,False,Compile Error,False,,,1784678229,False
allam-2-7b,Python3,make-three-strings-equal,2937,actual_correct,invalid,False,Runtime Error,False,,,1784678322,False
deepseek-r1-distill-llama-70b,C++,make-three-strings-equal,2937,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784678411,False
deepseek-r1-distill-llama-70b,Java,make-three-strings-equal,2937,plausible,actual_correct,False,Accepted,True,5,45.2,1784678488,False
deepseek-r1-distill-llama-70b,Python3,make-three-strings-equal,2937,plausible,invalid,False,Runtime Error,False,,,1784678581,False
gemma2-9b-it,C++,make-three-strings-equal,2937,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784678652,False
gemma2-9b-it,Java,make-three-strings-equal,2937,actual_correct,invalid,False,Runtime Error,False,,,1784678751,False
gemma2-9b-it,Python3,make-three-strings-equal,2937,actual_correct,invalid,False,Runtime Error,False,,,1784678839,False
llama-3.1-8b-instant,C++,make-three-strings-equal,2937,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784678930,False
llama-3.1-8b-instant,Java,make-three-strings-equal,2937,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784679027,False
llama-3.1-8b-instant,Python3,make-three-strings-equal,2937,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784679101,False
llama-3.3-70b-versatile,C++,make-three-strings-equal,2937,actual_correct,invalid,False,Compile Error,False,,,1784679203,False
llama-3.3-70b-versatile,Java,make-three-strings-equal,2937,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784679286,False
llama-3.3-70b-versatile,Python3,make-three-strings-equal,2937,actual_correct,invalid,False,Runtime Error,False,,,1784679356,False
llama3-70b-8192,C++,make-three-strings-equal,2937,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784679437,False
llama3-70b-8192,Java,make-three-strings-equal,2937,actual_correct,invalid,False,Compile Error,False,,,1784679517,False
llama3-70b-8192,Python3,make-three-strings-equal,2937,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784679601,False
llama3-8b-8192,C++,make-three-strings-equal,2937,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784679679,False
llama3-8b-8192,Java,make-three-strings-equal,2937,actual_correct,invalid,False,Compile Error,False,,,1784679807,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,make-three-strings-equal,2937,plausible,invalid,False,Compile Error,False,,,1784679898,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,make-three-strings-equal,2937,plausible,invalid,False,Compile Error,False,,,1784679976,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,make-three-strings-equal,2937,actual_correct,invalid,False,Runtime Error,False,,,1784680037,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,make-three-strings-equal,2937,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784680114,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,make-three-strings-equal,2937,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784680185,False
moonshotai_kimi-k2-instruct,C++,make-three-strings-equal,2937,actual_correct,actual_correct,True,Accepted,True,0,11.9,1784680284,False
moonshotai_kimi-k2-instruct,Java,make-three-strings-equal,2937,actual_correct,actual_correct,True,Accepted,True,1,44.7,1784680361,False
moonshotai_kimi-k2-instruct,Python3,make-three-strings-equal,2937,actual_correct,actual_correct,True,Accepted,True,3,17.7,1784680434,False
qwen_qwen3-32b,C++,make-three-strings-equal,2937,actual_correct,actual_correct,True,Accepted,True,5,15.3,1784680518,False
qwen_qwen3-32b,Java,make-three-strings-equal,2937,actual_correct,actual_correct,True,Accepted,True,1,44.7,1784680585,False
qwen_qwen3-32b,Python3,make-three-strings-equal,2937,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784680658,False
allam-2-7b,C++,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784680747,False
allam-2-7b,Java,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784680826,False
allam-2-7b,Python3,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784680897,False
deepseek-r1-distill-llama-70b,C++,separate-black-and-white-balls,2938,plausible,actual_correct,False,Accepted,True,18,24.2,1784680977,False
deepseek-r1-distill-llama-70b,Java,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,14,45.3,1784681041,False
deepseek-r1-distill-llama-70b,Python3,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,83,20.3,1784681118,False
gemma2-9b-it,C++,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784681202,False
gemma2-9b-it,Java,separate-black-and-white-balls,2938,actual_correct,invalid,False,Compile Error,False,,,1784681274,False
gemma2-9b-it,Python3,separate-black-and-white-balls,2938,actual_correct,invalid,False,Runtime Error,False,,,1784681349,False
llama-3.1-8b-instant,C++,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784681408,False
llama-3.1-8b-instant,Java,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784681494,False
llama-3.1-8b-instant,Python3,separate-black-and-white-balls,2938,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784681575,False
llama-3.3-70b-versatile,C++,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784681738,False
llama-3.3-70b-versatile,Java,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,7,45.7,1784681819,False
llama3-70b-8192,C++,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784681892,False
llama3-70b-8192,Java,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,7,45.5,1784681976,False
llama3-8b-8192,C++,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784682055,False
llama3-8b-8192,Java,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784682156,False
llama3-8b-8192,Python3,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784682224,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,separate-black-and-white-balls,2938,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784682315,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,35,17.9,1784682407,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,11,17.0,1784682491,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,7,45.3,1784682571,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,59,18.2,1784682636,False
moonshotai_kimi-k2-instruct,C++,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,0,17.1,1784682709,False
moonshotai_kimi-k2-instruct,Java,separate-black-and-white-balls,2938,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784682793,False
moonshotai_kimi-k2-instruct,Python3,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,39,18.0,1784682876,False
qwen_qwen3-32b,C++,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,3,17.2,1784682944,False
qwen_qwen3-32b,Java,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,7,45.6,1784683008,False
qwen_qwen3-32b,Python3,separate-black-and-white-balls,2938,actual_correct,actual_correct,True,Accepted,True,43,17.9,1784683084,False
allam-2-7b,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784683186,False
allam-2-7b,Java,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784683279,False
allam-2-7b,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784683348,False
deepseek-r1-distill-llama-70b,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,8,12.1,1784683417,False
deepseek-r1-distill-llama-70b,Java,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,6,44.6,1784683490,False
deepseek-r1-distill-llama-70b,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,invalid,False,Runtime Error,False,,,1784683553,False
gemma2-9b-it,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784683646,False
gemma2-9b-it,Java,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784683724,False
gemma2-9b-it,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,invalid,False,Runtime Error,False,,,1784683793,False
llama-3.1-8b-instant,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784683877,False
llama-3.1-8b-instant,Java,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784683952,False
llama-3.1-8b-instant,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784684027,False
llama-3.3-70b-versatile,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,712,232.4,1784684091,False
llama-3.3-70b-versatile,Java,find-longest-special-substring-that-occurs-thrice-i,2981,plausible,actual_correct,False,Accepted,True,32,45.3,1784684163,False
llama-3.3-70b-versatile,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,invalid,False,Runtime Error,False,,,1784684254,False
llama3-70b-8192,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,60,30.7,1784684322,False
llama3-70b-8192,Java,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,31,45.9,1784684394,False
llama3-70b-8192,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784684464,False
llama3-8b-8192,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784684539,False
llama3-8b-8192,Java,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784684623,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,find-longest-special-substring-that-occurs-thrice-i,2981,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784684707,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,find-longest-special-substring-that-occurs-thrice-i,2981,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784684791,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784684867,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784684936,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784685014,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784685081,False
moonshotai_kimi-k2-instruct,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,59,27.6,1784685158,False
moonshotai_kimi-k2-instruct,Java,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,13,45.8,1784685226,False
moonshotai_kimi-k2-instruct,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784685304,False
qwen_qwen3-32b,C++,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,12,13.2,1784685378,False
qwen_qwen3-32b,Java,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,3,44.8,1784685438,False
qwen_qwen3-32b,Python3,find-longest-special-substring-that-occurs-thrice-i,2981,actual_correct,actual_correct,True,Accepted,True,0,17.7,1784685517,False
allam-2-7b,C++,palindrome-rearrangement-queries,2983,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784685607,False
allam-2-7b,Java,palindrome-rearrangement-queries,2983,actual_correct,invalid,False,Compile Error,False,,,1784685723,False
allam-2-7b,Python3,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784685780,False
gemma2-9b-it,C++,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784685864,False
gemma2-9b-it,Java,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784685941,False
gemma2-9b-it,Python3,palindrome-rearrangement-queries,2983,actual_correct,invalid,False,Runtime Error,False,,,1784686018,False
llama-3.1-8b-instant,C++,palindrome-rearrangement-queries,2983,plausible,invalid,False,Runtime Error,False,,,1784686095,False
